student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score
S3000,9.29,Mechanical,2,0,0,0,0,44.7,7.1
S3001,7.82,ECE,3,1,1,0,0,59.7,7.7
S3002,7.48,CSE,1,0,0,0,0,39.7,6.2
S3003,5.57,IT,2,1,1,0,1,35.0,6.4
S3004,6.36,Civil,1,0,0,0,0,81.0,6.9
S3005,6.39,Civil,2,1,1,0,1,29.9,6.2
S3006,6.67,CSE,1,0,0,0,1,26.2,9.4
S3007,8.23,CSE,2,1,0,1,0,22.8,8.1
S3008,5.35,EEE,2,1,0,1,1,9.7,5.4
S3009,5.77,CSE,2,1,1,1,1,5.8,6.1
S3010,7.54,ECE,2,1,0,0,0,97.1,9.4
S3011,7.86,IT,3,1,1,0,1,95.7,7.6
S3012,7.95,Mechanical,1,0,1,0,1,90.0,5.8
S3013,8.03,IT,3,1,1,0,0,10.1,8.6
S3014,8.94,EEE,2,1,1,0,1,77.3,9.3
S3015,9.54,IT,1,1,1,0,0,73.8,8.5
S3016,9.61,Civil,3,1,1,1,1,65.9,6.0
S3017,7.75,IT,2,1,1,0,1,5.0,9.8
S3018,5.95,ECE,1,1,1,0,1,41.5,6.5
S3019,7.46,EEE,2,0,1,0,1,19.9,5.8
S3020,9.68,EEE,2,1,1,0,1,44.4,7.0
S3021,8.7,Mechanical,2,0,1,0,1,55.3,4.9
S3022,6.86,EEE,1,1,0,0,0,60.7,6.0
S3023,8.61,Civil,2,1,1,0,0,6.7,9.2
S3024,6.18,Mechanical,3,1,1,0,1,99.2,7.6
S3025,6.36,CSE,1,1,1,0,1,28.1,6.0
S3026,9.25,CSE,1,1,1,0,0,78.2,8.3
S3027,6.67,CSE,2,1,0,0,0,53.7,7.8
S3028,5.76,IT,3,1,1,1,1,92.3,9.1
S3029,9.34,EEE,1,1,1,0,1,55.2,7.8
S3030,9.92,CSE,2,1,1,0,0,34.6,7.7
S3031,7.6,Civil,3,1,0,0,0,98.7,8.4
S3032,7.69,EEE,2,0,0,0,0,76.1,8.5
S3033,6.94,Civil,1,0,1,1,1,91.5,4.7
S3034,5.02,ECE,1,0,1,0,1,90.5,4.1
S3035,9.49,ECE,1,1,1,1,1,28.7,5.6
S3036,9.87,Civil,3,1,1,0,0,57.3,8.3
S3037,8.47,Mechanical,3,0,1,0,1,10.3,5.0
S3038,5.49,Mechanical,1,1,1,0,0,49.1,4.4
S3039,5.32,EEE,1,1,0,1,0,53.3,8.3
S3040,8.06,EEE,3,1,1,0,1,96.1,8.9
S3041,9.1,ECE,1,1,1,0,0,52.3,4.7
S3042,8.38,Civil,3,1,0,0,0,4.2,6.5
S3043,8.51,CSE,2,0,1,0,0,10.4,6.8
S3044,7.77,Mechanical,1,1,0,0,0,36.2,4.3
S3045,8.0,IT,1,1,1,0,0,89.5,8.3
S3046,9.25,EEE,3,0,1,0,0,91.3,7.2
S3047,8.5,EEE,3,1,0,0,1,62.6,7.5
S3048,8.54,Mechanical,3,0,0,1,0,22.6,7.3
S3049,8.97,ECE,1,1,0,0,1,78.0,5.5
S3050,5.25,ECE,3,1,1,0,0,97.0,4.7
S3051,5.08,IT,1,1,1,0,1,66.4,6.9
S3052,7.84,ECE,1,1,0,0,0,94.5,6.6
S3053,8.28,Mechanical,3,1,0,0,1,19.2,8.6
S3054,7.59,CSE,2,1,0,1,1,72.4,8.2
S3055,9.82,IT,1,1,1,0,0,12.3,9.6
S3056,5.31,CSE,1,1,0,0,1,7.8,6.1
S3057,8.21,IT,2,0,1,1,0,8.8,4.1
S3058,8.51,EEE,2,1,1,0,0,47.3,4.6
S3059,8.61,CSE,2,1,0,0,0,45.0,5.3
S3060,7.88,EEE,3,1,0,1,0,17.1,7.1
S3061,9.5,Civil,3,1,1,0,0,40.1,8.7
S3062,5.38,ECE,3,1,0,1,0,25.8,7.8
S3063,8.27,ECE,3,0,1,1,1,22.8,9.1
S3064,5.06,EEE,2,1,0,1,0,49.2,4.2
S3065,6.67,EEE,2,1,1,0,1,80.1,5.0
S3066,8.71,CSE,2,0,0,0,0,42.9,4.7
S3067,6.67,Mechanical,1,1,1,0,1,92.9,6.3
S3068,9.99,Civil,2,0,0,0,1,24.7,8.4
S3069,5.09,CSE,3,1,0,0,1,40.1,4.3
S3070,9.91,ECE,2,1,0,0,0,38.5,9.8
S3071,5.45,Civil,3,0,1,0,0,38.5,8.6
S3072,8.92,EEE,3,1,0,0,1,34.4,5.3
S3073,8.35,ECE,2,1,1,1,0,51.1,9.7
S3074,7.16,CSE,2,0,0,0,0,42.2,9.0
S3075,8.42,ECE,1,1,1,0,1,69.4,4.3
S3076,7.01,Civil,2,0,1,0,1,18.4,5.1
S3077,5.72,Mechanical,2,1,0,0,0,31.6,10.0
S3078,8.05,Mechanical,1,0,0,0,0,73.2,5.3
S3079,9.36,CSE,3,0,0,0,0,70.6,4.6
S3080,9.23,CSE,3,1,0,0,0,31.1,9.3
S3081,9.5,EEE,1,0,1,0,0,55.5,7.8
S3082,8.9,Civil,3,1,1,0,1,0.9,9.5
S3083,6.62,ECE,2,1,1,1,0,30.2,7.2
S3084,8.14,Mechanical,1,0,1,1,1,58.5,10.0
S3085,9.43,Civil,3,0,1,0,0,3.6,9.8
S3086,7.33,EEE,1,1,1,0,0,24.6,8.5
S3087,7.58,EEE,1,1,1,0,0,62.0,7.5
S3088,5.54,EEE,3,1,0,0,0,18.4,5.4
S3089,5.2,ECE,2,0,1,0,0,84.2,6.2
S3090,7.32,Civil,2,1,1,0,0,52.3,7.6
S3091,8.12,ECE,1,1,0,0,0,21.6,6.4
S3092,8.72,IT,1,0,1,0,0,7.1,6.8
S3093,6.37,Civil,3,1,0,0,1,63.6,5.9
S3094,7.92,Civil,1,1,1,1,0,13.0,6.6
S3095,6.53,Mechanical,1,0,0,0,0,80.3,5.2
S3096,8.87,EEE,1,1,1,0,0,95.7,4.8
S3097,9.25,IT,3,1,1,0,0,68.1,4.4
S3098,8.57,EEE,3,1,1,0,0,61.9,9.7
S3099,8.69,Civil,3,1,1,0,0,63.4,5.3
S3100,9.35,ECE,3,0,0,1,1,9.3,8.8
S3101,9.06,Mechanical,2,0,1,0,0,37.6,6.6
S3102,8.72,ECE,1,1,1,0,1,0.8,8.2
S3103,5.03,IT,1,1,1,1,0,28.0,9.2
S3104,7.19,CSE,1,1,1,1,1,57.2,7.7
S3105,6.39,CSE,1,1,1,0,1,34.1,7.4
S3106,5.31,Civil,1,1,1,1,0,21.1,6.3
S3107,6.17,EEE,3,0,1,1,1,26.9,8.8
S3108,7.42,CSE,2,1,0,0,0,79.9,6.7
S3109,9.68,IT,2,1,1,0,1,79.3,5.8
S3110,7.54,CSE,1,1,0,0,0,58.0,9.1
S3111,7.03,IT,3,1,1,0,0,41.7,4.1
S3112,5.42,EEE,2,1,0,0,0,65.7,6.8
S3113,6.95,EEE,3,0,1,0,1,99.0,7.5
S3114,8.51,IT,2,1,0,0,0,22.6,8.6
S3115,7.28,CSE,2,1,0,0,0,5.9,9.1
S3116,8.23,CSE,3,0,1,0,1,39.2,9.1
S3117,5.24,EEE,2,0,0,0,1,8.0,4.3
S3118,7.04,CSE,2,1,0,0,0,60.6,4.4
S3119,5.09,EEE,2,0,0,0,1,74.9,4.5
S3120,5.12,IT,3,1,1,0,0,47.0,9.0
S3121,6.2,CSE,3,0,0,0,0,31.5,8.6
S3122,9.91,CSE,2,1,1,0,0,99.4,4.9
S3123,6.66,Mechanical,1,0,1,1,1,80.5,8.1
S3124,9.41,Civil,2,0,1,0,0,31.4,9.3
S3125,6.48,CSE,2,1,1,1,0,75.5,7.7
S3126,8.65,EEE,3,0,0,0,1,75.3,6.8
S3127,5.89,EEE,1,1,0,1,1,56.2,8.3
S3128,9.62,ECE,3,0,1,0,0,53.7,7.2
S3129,8.58,EEE,2,1,0,1,1,54.2,4.0
S3130,9.22,IT,3,1,0,0,0,29.4,6.2
S3131,5.46,IT,3,1,0,0,1,22.7,8.2
S3132,6.15,Mechanical,3,0,1,0,1,14.4,8.8
S3133,8.84,IT,2,0,0,1,1,6.8,6.8
S3134,7.79,EEE,3,0,0,0,1,91.9,7.7
S3135,9.74,EEE,1,0,0,1,1,55.0,8.2
S3136,7.42,ECE,3,1,1,0,1,84.8,4.4
S3137,8.41,Civil,2,0,1,1,0,13.1,4.7
S3138,8.81,IT,1,1,0,0,0,33.2,8.8
S3139,7.46,Mechanical,2,1,1,1,0,96.2,4.6
S3140,6.33,EEE,2,1,1,0,0,56.8,9.4
S3141,8.17,IT,1,0,1,0,1,82.9,7.9
S3142,7.21,CSE,2,1,0,1,0,4.2,4.3
S3143,9.34,ECE,3,1,1,1,1,71.4,5.2
S3144,6.18,IT,3,1,1,1,1,26.7,9.1
S3145,6.73,CSE,2,1,1,0,1,34.1,9.6
S3146,9.8,CSE,3,1,1,0,0,95.4,6.2
S3147,8.04,CSE,3,1,0,0,1,68.2,5.3
S3148,5.91,EEE,2,0,1,0,1,81.9,7.7
S3149,5.77,ECE,1,0,1,0,0,56.4,4.2
S3150,8.39,IT,3,0,1,0,0,16.6,7.8
S3151,8.44,Civil,1,0,1,0,0,16.4,9.8
S3152,5.35,EEE,1,0,0,1,1,13.3,6.1
S3153,5.51,Mechanical,3,1,0,1,1,53.3,6.1
S3154,6.64,Mechanical,1,0,0,0,1,24.7,6.5
S3155,5.58,IT,3,1,0,1,0,53.0,7.5
S3156,6.09,IT,2,0,1,0,1,40.3,9.2
S3157,7.15,Civil,2,0,0,0,1,41.5,7.2
S3158,9.52,Mechanical,2,0,1,1,0,8.4,4.1
S3159,8.77,IT,3,0,0,0,0,54.8,9.4
S3160,9.26,ECE,2,0,1,0,0,9.6,10.0
S3161,7.05,CSE,1,0,1,0,1,55.1,4.2
S3162,9.94,EEE,1,1,1,0,1,36.0,6.2
S3163,5.62,EEE,2,1,1,0,0,81.6,6.9
S3164,8.99,Mechanical,1,0,1,0,1,62.1,7.4
S3165,6.12,ECE,2,1,0,0,0,29.1,4.5
S3166,9.42,Civil,2,0,0,1,0,41.2,5.9
S3167,5.22,Civil,3,1,0,0,0,93.3,7.3
S3168,8.06,IT,3,0,1,0,1,31.1,8.7
S3169,9.94,IT,1,1,0,1,0,53.2,7.7
S3170,5.85,EEE,2,1,1,0,0,78.1,4.3
S3171,9.48,Mechanical,3,1,0,0,1,49.0,5.0
S3172,7.47,CSE,2,1,1,1,0,28.0,5.1
S3173,8.67,CSE,3,0,0,0,0,9.5,5.7
S3174,6.46,Mechanical,1,1,1,0,0,4.9,9.0
S3175,9.47,CSE,2,1,1,0,1,91.8,6.6
S3176,7.19,EEE,1,1,1,0,0,45.5,4.6
S3177,8.47,CSE,2,0,0,1,0,98.6,4.3
S3178,9.21,Civil,3,1,0,0,0,95.6,5.4
S3179,5.81,Mechanical,1,1,0,0,0,20.5,6.7
S3180,9.95,Civil,3,1,0,0,1,79.6,9.4
S3181,7.91,EEE,2,1,0,0,1,19.6,4.7
S3182,5.23,Civil,3,1,1,0,1,70.3,7.0
S3183,7.25,ECE,1,0,0,1,0,62.4,6.8
S3184,7.49,Mechanical,3,0,0,0,1,19.3,9.2
S3185,5.1,IT,3,1,1,1,1,48.3,4.1
S3186,8.0,EEE,3,0,1,1,0,18.8,8.9
S3187,6.59,Mechanical,3,1,1,0,1,62.2,5.0
S3188,5.7,Civil,2,1,0,1,0,62.2,7.9
S3189,8.7,IT,2,1,1,1,0,99.7,6.0
S3190,9.39,CSE,3,1,1,1,0,35.7,4.8
S3191,9.44,EEE,3,1,1,0,0,93.3,5.3
S3192,7.11,Mechanical,3,1,1,0,1,40.6,5.8
S3193,5.98,IT,1,1,1,1,0,4.7,7.1
S3194,5.94,Mechanical,2,1,1,1,0,1.8,7.5
S3195,6.83,CSE,1,1,0,1,0,11.7,5.5
S3196,7.34,IT,2,1,1,0,1,30.0,7.5
S3197,6.09,Mechanical,1,1,1,0,0,32.9,8.5
S3198,5.56,ECE,2,1,1,0,1,81.5,7.6
S3199,8.23,CSE,1,1,0,0,1,57.6,9.8
S3200,5.59,EEE,2,1,1,0,1,42.0,5.6
S3201,7.4,EEE,2,1,0,0,0,5.5,8.2
S3202,5.64,IT,3,1,1,1,1,13.7,9.8
S3203,6.82,ECE,2,0,1,0,1,24.8,7.6
S3204,5.21,Civil,3,1,1,0,1,58.0,7.0
S3205,6.01,Civil,2,0,1,0,0,52.6,9.1
S3206,6.71,CSE,2,1,0,1,0,59.3,7.8
S3207,5.89,ECE,2,1,0,1,1,38.6,7.2
S3208,6.8,IT,3,0,0,0,1,95.5,6.3
S3209,6.07,EEE,2,1,1,0,0,46.5,5.4
S3210,6.91,CSE,1,1,0,1,1,47.4,4.6
S3211,9.45,IT,2,0,0,0,0,36.1,9.5
S3212,6.18,EEE,1,0,1,0,0,77.8,4.6
S3213,6.81,Civil,3,1,1,0,0,16.2,9.6
S3214,9.41,Mechanical,3,1,0,0,0,73.0,4.0
S3215,5.37,ECE,3,1,0,1,0,53.6,6.1
S3216,5.76,Civil,2,0,1,1,0,54.9,9.0
S3217,7.37,Civil,2,1,1,0,0,32.7,6.5
S3218,9.46,IT,1,1,0,1,1,28.0,5.7
S3219,9.49,EEE,3,1,0,0,1,28.0,9.1
S3220,8.78,IT,3,1,1,0,1,1.8,8.8
S3221,5.31,Civil,1,1,0,0,0,98.7,5.0
S3222,6.43,EEE,1,1,0,0,0,95.3,5.9
S3223,6.94,Mechanical,2,1,1,0,0,92.1,6.2
S3224,6.41,Mechanical,2,1,0,0,0,54.7,4.5
S3225,6.41,CSE,2,1,1,0,0,99.2,8.4
S3226,6.1,CSE,3,1,0,0,1,7.5,7.1
S3227,7.28,IT,1,1,1,0,0,73.6,5.4
S3228,7.47,ECE,2,0,1,0,0,24.5,4.5
S3229,9.35,ECE,2,1,1,0,0,61.4,7.2
S3230,8.7,CSE,1,0,0,1,0,40.4,6.2
S3231,7.38,Mechanical,2,1,0,1,0,26.0,4.8
S3232,5.71,CSE,2,0,1,0,0,23.9,8.9
S3233,8.07,IT,1,1,0,1,0,90.7,9.6
S3234,8.56,CSE,1,0,1,0,1,44.5,9.0
S3235,9.49,CSE,1,0,1,0,0,22.4,9.2
S3236,9.52,EEE,3,1,1,1,1,82.8,8.6
S3237,6.17,Mechanical,2,0,1,1,1,8.5,7.7
S3238,9.12,EEE,2,0,0,0,0,35.2,7.6
S3239,5.46,IT,3,0,0,0,1,23.8,9.9
S3240,5.71,Civil,2,0,0,1,1,51.5,6.0
S3241,7.23,Civil,2,0,1,0,0,84.2,6.9
S3242,6.53,Civil,2,1,0,0,1,85.2,5.4
S3243,8.38,Mechanical,3,0,0,0,1,90.9,9.0
S3244,5.27,EEE,1,0,0,0,0,54.3,9.7
S3245,6.12,ECE,3,0,0,0,0,45.0,5.1
S3246,5.54,CSE,3,0,0,0,0,34.8,9.0
S3247,9.79,EEE,3,1,1,0,0,43.9,6.3
S3248,8.06,ECE,3,1,0,1,0,81.8,7.3
S3249,6.07,IT,3,1,1,0,0,10.9,6.1
S3250,8.07,Mechanical,3,1,0,1,1,59.3,6.5
S3251,5.79,Mechanical,3,1,1,1,0,59.4,7.0
S3252,8.69,Civil,3,1,0,0,0,21.4,6.3
S3253,7.82,IT,3,1,1,0,0,72.8,5.2
S3254,7.59,Mechanical,3,1,1,1,0,54.6,5.7
S3255,9.65,EEE,3,1,0,1,0,83.2,5.7
S3256,5.7,CSE,3,1,1,0,0,15.8,6.3
S3257,6.1,Mechanical,1,0,0,0,0,76.0,4.2
S3258,9.08,ECE,1,0,1,1,0,47.6,4.8
S3259,6.73,Civil,3,0,1,0,1,98.5,7.3
S3260,6.93,CSE,3,1,1,0,0,84.3,5.1
S3261,7.99,Mechanical,2,1,0,0,0,79.8,4.5
S3262,5.48,Mechanical,1,1,0,0,1,25.6,8.5
S3263,7.67,CSE,2,1,1,1,0,70.4,8.2
S3264,8.72,EEE,1,1,1,0,0,95.6,7.1
S3265,8.79,CSE,3,1,0,0,0,42.6,6.6
S3266,9.67,ECE,2,0,0,0,1,52.1,9.6
S3267,6.73,CSE,1,0,0,0,1,66.0,8.7
S3268,8.77,Mechanical,1,0,0,0,0,76.6,9.4
S3269,6.73,ECE,1,1,1,0,0,14.9,4.0
S3270,6.31,ECE,1,0,1,0,0,75.0,7.0
S3271,9.83,ECE,2,1,1,0,0,35.7,6.1
S3272,9.59,CSE,3,1,1,0,0,63.4,5.6
S3273,8.5,IT,1,0,0,0,0,82.9,7.5
S3274,6.94,ECE,2,1,1,1,1,57.6,7.4
S3275,5.72,ECE,1,1,0,0,1,78.9,7.4
S3276,6.16,ECE,2,1,1,1,1,36.9,8.2
S3277,5.08,CSE,1,0,1,0,1,62.2,6.7
S3278,8.82,IT,3,1,0,0,0,69.9,7.6
S3279,7.11,EEE,3,1,0,0,0,14.8,6.4
S3280,5.38,Mechanical,2,1,0,1,1,83.9,5.5
S3281,9.21,ECE,1,1,0,0,1,64.7,7.1
S3282,7.07,EEE,3,1,1,1,1,88.3,4.5
S3283,7.42,CSE,2,0,0,0,0,27.6,7.7
S3284,9.24,EEE,3,1,0,1,0,24.6,4.4
S3285,9.69,CSE,2,1,0,0,0,86.5,5.4
S3286,8.24,IT,3,0,1,0,0,57.9,9.2
S3287,6.83,ECE,3,0,0,0,0,64.5,6.3
S3288,7.85,EEE,2,0,0,1,1,23.8,6.1
S3289,7.61,Civil,3,0,1,0,0,98.5,4.7
S3290,7.19,IT,2,1,1,0,0,29.6,9.2
S3291,9.44,IT,3,1,1,1,0,34.1,9.1
S3292,5.59,Mechanical,2,0,1,1,1,45.4,8.4
S3293,9.76,CSE,2,1,0,1,0,28.7,8.7
S3294,5.67,Civil,1,0,1,1,0,96.4,5.0
S3295,5.72,CSE,2,1,1,0,0,92.5,8.2
S3296,8.04,Mechanical,2,1,0,1,0,7.3,7.9
S3297,7.43,ECE,3,0,1,0,1,47.0,8.4
S3298,6.68,Mechanical,3,0,1,0,0,54.3,5.6
S3299,5.81,CSE,1,1,0,1,0,97.1,9.7
S3300,6.57,ECE,1,0,0,1,0,43.9,6.4
S3301,7.77,Civil,1,0,1,0,0,2.8,6.4
S3302,7.16,Civil,3,0,1,0,0,89.2,9.1
S3303,6.73,EEE,1,1,1,0,1,25.1,5.8
S3304,6.2,Civil,2,1,0,0,1,26.9,8.3
S3305,9.75,Civil,2,0,1,0,0,30.8,7.1
S3306,6.53,IT,3,1,1,1,0,84.2,4.9
S3307,8.76,ECE,1,1,1,0,1,69.6,7.4
S3308,6.57,Mechanical,2,1,1,0,1,16.0,4.7
S3309,6.83,CSE,3,0,1,0,1,44.7,5.2
S3310,8.94,Civil,1,0,1,0,1,28.9,7.3
S3311,9.56,CSE,1,1,1,0,1,51.0,4.2
S3312,7.38,EEE,3,1,1,0,1,61.1,8.8
S3313,9.45,EEE,3,1,1,0,0,86.5,6.1
S3314,5.2,Civil,3,1,0,0,1,66.5,4.7
S3315,5.53,Mechanical,1,1,1,0,0,21.7,4.7
S3316,8.68,Civil,1,0,0,0,1,40.7,7.2
S3317,8.52,EEE,3,0,1,1,0,52.1,8.2
S3318,7.13,EEE,1,1,0,1,0,1.8,10.0
S3319,6.5,CSE,2,1,0,0,0,37.9,6.9
S3320,5.07,IT,2,0,1,1,1,57.3,8.2
S3321,5.19,IT,3,0,0,0,0,72.5,8.3
S3322,5.33,CSE,2,1,1,0,0,82.6,4.2
S3323,5.13,IT,1,0,1,0,0,13.1,5.3
S3324,7.4,Mechanical,3,0,0,1,1,24.3,7.8
S3325,7.83,Civil,1,1,0,0,0,73.8,6.0
S3326,7.06,EEE,2,1,1,0,0,87.0,8.4
S3327,5.98,ECE,2,1,1,0,0,50.6,9.6
S3328,8.0,CSE,1,0,1,0,1,19.0,6.9
S3329,9.16,CSE,2,0,1,0,1,31.2,5.5
S3330,8.67,IT,3,0,1,0,0,66.4,9.5
S3331,8.97,Civil,3,1,0,0,1,97.3,9.7
S3332,6.22,CSE,3,1,0,0,1,27.5,9.5
S3333,9.19,Civil,1,1,0,1,0,92.2,4.0
S3334,5.08,ECE,3,1,0,0,0,31.1,7.1
S3335,5.83,IT,3,0,0,0,1,44.7,9.4
S3336,5.66,Civil,2,1,1,1,0,90.3,5.3
S3337,7.22,Civil,1,0,0,1,0,70.8,5.5
S3338,8.26,Civil,3,1,1,0,0,15.6,7.9
S3339,5.26,EEE,1,0,1,0,1,60.0,8.0
S3340,8.89,Civil,3,1,0,0,0,75.9,5.5
S3341,7.09,ECE,2,1,0,0,0,33.4,9.9
S3342,6.41,ECE,1,0,1,0,0,18.5,6.1
S3343,8.31,EEE,2,1,0,0,0,33.9,6.7
S3344,8.11,Civil,1,1,1,0,0,52.2,8.6
S3345,5.43,ECE,2,1,0,1,1,39.8,9.9
S3346,6.66,ECE,1,1,0,1,0,79.4,6.6
S3347,5.81,IT,2,1,0,1,0,98.7,6.4
S3348,5.51,Mechanical,1,0,1,0,0,29.7,7.4
S3349,8.14,Civil,2,1,0,0,1,13.5,4.5
S3350,7.93,CSE,1,1,1,0,0,86.2,7.8
S3351,6.12,IT,2,0,1,0,0,66.1,5.4
S3352,5.68,ECE,1,0,1,0,0,84.1,9.7
S3353,9.43,CSE,2,0,0,1,1,43.4,6.1
S3354,8.48,CSE,3,0,0,0,0,21.9,6.0
S3355,9.33,ECE,1,1,0,0,1,17.8,9.2
S3356,9.42,EEE,1,0,1,0,0,97.6,5.4
S3357,6.73,CSE,2,1,1,0,0,67.7,8.1
S3358,5.36,CSE,3,1,1,0,0,83.4,5.8
S3359,6.53,CSE,3,1,0,0,0,21.4,6.1
S3360,7.4,EEE,3,1,0,1,1,87.2,7.7
S3361,8.64,CSE,1,1,1,0,1,17.5,9.6
S3362,5.48,EEE,2,0,1,0,0,88.0,6.7
S3363,5.66,IT,1,1,0,0,0,98.0,9.5
S3364,5.53,CSE,2,0,1,0,0,9.1,6.6
S3365,8.94,CSE,1,1,1,0,1,36.3,6.9
S3366,8.27,Mechanical,1,1,1,0,1,29.8,7.2
S3367,9.52,EEE,2,0,0,0,0,23.8,8.3
S3368,8.09,Mechanical,2,1,1,0,0,42.3,6.4
S3369,5.08,Mechanical,3,0,0,1,0,18.1,4.5
S3370,5.58,Mechanical,1,1,1,0,1,14.0,7.6
S3371,9.52,EEE,2,0,0,0,0,88.6,9.3
S3372,6.96,Mechanical,3,0,0,0,1,44.4,9.2
S3373,5.63,CSE,2,1,1,0,1,4.0,8.3
S3374,5.84,EEE,3,0,0,1,1,96.8,9.0
S3375,6.04,Mechanical,1,0,0,0,1,59.3,6.4
S3376,9.66,CSE,1,1,1,1,1,62.8,6.5
S3377,9.89,Mechanical,1,1,1,1,0,52.2,5.5
S3378,8.68,Civil,3,1,1,1,1,82.0,5.7
S3379,8.45,ECE,2,1,0,0,0,89.8,4.6
S3380,8.71,Civil,3,1,1,0,1,67.5,5.6
S3381,5.1,IT,1,1,0,0,0,86.8,7.1
S3382,5.14,CSE,1,1,1,0,0,68.2,5.7
S3383,7.17,ECE,3,0,1,0,1,98.3,9.4
S3384,8.33,Mechanical,3,0,1,0,1,32.3,8.8
S3385,7.03,ECE,3,1,1,0,1,43.5,7.2
S3386,6.23,IT,2,1,0,1,1,96.5,6.6
S3387,6.61,Mechanical,2,1,1,1,1,59.4,5.4
S3388,5.1,ECE,1,0,1,1,0,4.0,5.6
S3389,6.08,CSE,1,1,1,0,0,96.6,4.6
S3390,8.65,EEE,2,1,1,1,0,64.9,8.9
S3391,7.85,IT,3,0,1,1,0,87.2,9.8
S3392,6.57,CSE,2,0,1,1,0,24.3,5.5
S3393,5.61,Civil,2,0,1,0,0,63.3,6.6
S3394,8.16,Mechanical,3,1,1,0,0,9.3,9.0
S3395,7.11,Mechanical,3,1,1,0,0,58.5,8.3
S3396,8.2,Mechanical,2,1,0,0,1,71.6,7.2
S3397,8.89,ECE,1,0,1,1,1,69.8,8.1
S3398,5.74,EEE,1,0,0,1,0,2.4,6.2
S3399,8.32,EEE,1,1,0,0,1,81.9,6.5
S3400,5.72,Civil,1,1,1,0,1,83.2,6.1
S3401,6.52,EEE,3,0,1,0,1,28.7,6.3
S3402,8.06,IT,2,1,1,0,0,71.9,9.6
S3403,6.41,Civil,2,0,0,1,0,16.4,9.2
S3404,9.75,EEE,1,1,0,0,0,63.3,6.8
S3405,8.82,ECE,1,0,1,0,0,43.4,8.2
S3406,9.43,ECE,1,0,1,0,0,49.9,9.1
S3407,7.58,IT,2,1,1,0,0,68.0,5.3
S3408,8.5,IT,3,1,1,0,0,9.3,5.8
S3409,9.7,CSE,1,1,0,0,1,3.9,7.7
S3410,8.79,IT,2,1,0,0,1,9.4,5.0
S3411,6.12,IT,2,1,1,0,0,48.9,5.6
S3412,7.52,ECE,3,1,1,0,1,64.6,5.3
S3413,7.51,IT,1,1,0,0,1,81.6,9.9
S3414,6.28,IT,2,0,0,0,1,10.1,8.1
S3415,7.72,CSE,3,0,0,1,0,43.7,5.6
S3416,9.39,IT,2,1,1,0,1,1.3,7.9
S3417,9.29,ECE,1,1,0,0,0,81.6,8.1
S3418,7.74,ECE,2,0,0,0,1,2.8,9.5
S3419,6.37,ECE,2,1,1,0,1,8.9,9.3
S3420,8.3,Mechanical,3,1,0,0,0,63.2,4.8
S3421,8.13,Civil,1,1,0,0,0,21.7,7.9
S3422,7.41,IT,1,0,1,0,1,35.7,8.1
S3423,9.34,IT,3,1,0,0,0,81.0,5.1
S3424,5.02,Civil,2,1,1,0,0,57.1,9.1
S3425,8.49,Mechanical,2,1,1,1,1,75.9,7.4
S3426,8.1,CSE,3,0,0,1,0,49.5,8.6
S3427,8.47,Mechanical,2,1,0,0,0,37.5,4.0
S3428,6.55,ECE,1,0,1,0,1,3.9,7.1
S3429,9.98,Civil,2,0,0,1,0,35.1,7.1
S3430,6.19,Mechanical,3,1,0,0,0,55.3,4.8
S3431,5.74,IT,3,1,1,0,0,74.6,6.8
S3432,9.5,EEE,3,1,1,0,0,90.8,9.6
S3433,6.34,IT,3,1,1,0,0,85.8,6.4
S3434,7.7,Civil,3,1,1,1,0,42.6,7.7
S3435,6.2,EEE,3,1,0,0,1,1.0,9.9
S3436,7.4,IT,2,0,1,1,1,89.9,9.2
S3437,5.34,Mechanical,3,1,1,0,0,28.4,7.0
S3438,6.95,Civil,2,0,1,1,1,81.1,5.2
S3439,7.87,ECE,3,1,1,0,0,23.5,5.9
S3440,7.71,EEE,3,1,0,0,1,85.8,8.7
S3441,7.44,IT,1,1,0,1,1,33.7,6.6
S3442,5.22,EEE,1,1,0,0,1,15.4,7.3
S3443,5.42,IT,2,1,0,1,1,59.5,8.5
S3444,9.02,EEE,3,1,1,0,1,24.2,4.2
S3445,8.0,ECE,2,1,0,0,0,87.5,6.1
S3446,5.32,Mechanical,1,1,0,0,1,99.8,6.1
S3447,6.35,CSE,2,1,0,0,0,12.8,6.6
S3448,8.34,Mechanical,2,0,1,0,0,24.4,4.4
S3449,8.0,Mechanical,1,0,1,0,0,51.7,4.0
S3450,5.38,Mechanical,3,0,0,1,0,17.5,8.2
S3451,7.39,EEE,2,1,1,1,0,97.7,5.7
S3452,7.37,EEE,2,1,0,0,1,12.2,9.4
S3453,7.83,EEE,2,1,1,0,1,2.3,8.9
S3454,9.35,EEE,1,0,0,0,0,48.6,4.1
S3455,5.22,EEE,1,0,0,0,0,11.1,9.6
S3456,9.39,Civil,1,0,0,0,1,10.0,9.6
S3457,8.57,CSE,2,1,1,0,0,5.6,6.7
S3458,8.61,ECE,1,0,0,0,0,24.8,8.6
S3459,7.58,CSE,1,0,0,0,0,31.3,9.0
S3460,6.68,CSE,3,0,0,1,0,64.7,4.4
S3461,7.15,IT,2,1,0,0,1,26.9,5.6
