student_id,CGPA,skills_score,projects_count,internships_done,communication_score,aptitude_score,coding_test_score,resume_score,extracurricular,college_tier,hackathons_participated,certifications_count,linkedin_activity_score,github_score,soft_skills_score,interview_score,consistency_score,backlogs,placement_training,selected
1789,5.33,2,1,3,6,5,9,9,No,Tier 2,2,7,1,3,6,10,1,4,No,1
1790,7.59,7,4,2,10,5,9,2,Yes,Tier 2,3,6,2,3,4,10,1,0,No,1
1791,5.75,8,0,3,5,3,5,3,Yes,Tier 3,2,5,5,6,10,7,8,1,Yes,1
1792,8.69,1,0,0,9,8,3,9,Yes,Tier 3,2,0,9,6,10,8,10,4,Yes,1
1793,7.56,4,3,3,6,7,6,6,Yes,Tier 3,0,1,9,7,1,8,8,3,Yes,1
1794,8.4,4,1,2,3,8,8,1,Yes,Tier 2,5,9,7,9,4,9,9,3,Yes,1
1795,5.21,5,2,1,6,4,5,2,Yes,Tier 2,5,1,6,3,10,9,5,5,No,1
1796,5.42,4,5,1,4,8,8,7,No,Tier 2,1,7,10,6,1,4,9,2,Yes,1
1797,8.58,9,1,2,5,10,1,6,No,Tier 1,5,4,10,10,8,9,10,4,Yes,1
1798,5.36,7,2,3,6,4,8,1,Yes,Tier 3,0,4,7,9,9,4,7,3,Yes,1
1799,5.36,2,2,3,9,1,2,10,No,Tier 1,5,5,6,10,6,6,10,0,No,0
1800,5.06,1,4,1,3,4,7,2,No,Tier 3,4,2,5,1,5,8,5,4,Yes,1
1801,9.78,9,1,3,1,5,2,6,Yes,Tier 1,5,1,6,6,9,4,4,3,No,1
1802,8.69,1,4,1,2,10,3,6,No,Tier 2,3,2,1,6,5,7,5,1,Yes,1
1803,6.77,6,3,2,8,8,5,6,No,Tier 2,0,4,5,8,5,5,6,5,Yes,1
1804,6.48,2,2,2,4,10,10,9,Yes,Tier 2,1,9,1,5,1,8,3,2,Yes,1
1805,6.75,4,0,3,7,6,7,2,Yes,Tier 1,1,8,5,3,7,7,5,0,Yes,0
1806,8.87,6,2,0,2,10,9,10,Yes,Tier 1,1,4,2,3,1,10,5,0,No,1
1807,8.31,5,3,0,10,5,5,10,Yes,Tier 3,4,5,10,5,3,8,7,4,No,1
1808,5.93,6,2,1,8,3,1,9,No,Tier 3,0,9,5,8,3,8,3,4,Yes,1
1809,5.87,3,4,2,10,4,3,9,No,Tier 2,1,2,10,8,2,8,4,0,Yes,1
1810,5.49,5,1,1,9,6,5,10,No,Tier 1,4,4,4,8,6,7,8,5,Yes,0
1811,8.3,2,0,2,7,6,3,9,Yes,Tier 2,3,3,4,5,10,4,7,5,Yes,0
1812,8.82,7,4,1,10,6,8,9,No,Tier 2,2,6,6,3,3,7,10,3,No,1
1813,6.33,3,5,1,1,2,8,3,Yes,Tier 1,3,7,10,5,7,4,10,1,No,1
1814,5.1,1,1,1,2,8,1,10,Yes,Tier 2,0,0,8,2,4,10,2,4,Yes,0
1815,5.41,8,0,3,9,8,8,9,Yes,Tier 2,3,2,6,4,3,4,3,5,No,1
1816,9.84,8,3,0,10,6,4,10,Yes,Tier 3,5,8,1,4,3,7,6,2,No,0
1817,6.48,3,2,2,7,4,6,9,Yes,Tier 2,4,0,9,7,4,7,5,5,Yes,1
1818,8.85,7,0,1,3,2,10,3,Yes,Tier 3,0,7,4,10,4,3,5,1,Yes,1
1819,8.12,9,5,0,5,6,8,4,Yes,Tier 2,1,1,7,8,7,1,9,5,Yes,1
1820,6.91,8,3,1,1,6,2,4,No,Tier 2,4,9,1,8,7,9,8,1,Yes,1
1821,6.03,3,1,1,10,10,8,4,Yes,Tier 2,5,9,9,5,10,1,10,2,No,1
1822,5.61,2,0,2,3,3,7,7,Yes,Tier 1,0,4,3,9,8,6,4,4,Yes,1
1823,8.08,10,3,3,4,2,4,5,Yes,Tier 2,5,2,3,8,4,2,6,0,No,0
1824,8.87,7,1,1,4,4,5,7,Yes,Tier 2,5,6,10,3,1,6,6,0,Yes,1
1825,8.22,7,4,2,7,8,6,6,Yes,Tier 1,0,1,8,9,3,1,10,5,Yes,1
1826,7.65,9,2,3,5,5,3,7,Yes,Tier 1,4,7,2,8,1,2,2,1,Yes,1
1827,5.21,5,3,3,9,3,2,8,Yes,Tier 1,3,0,9,10,10,10,1,1,Yes,1
1828,9.84,4,4,0,7,5,2,6,Yes,Tier 2,3,5,3,3,8,5,1,1,Yes,0
1829,8.99,8,5,0,2,9,4,9,Yes,Tier 3,1,2,2,2,9,1,5,1,Yes,1
1830,6.46,4,5,1,8,8,7,4,Yes,Tier 1,5,0,5,2,2,2,4,2,No,0
1831,9.9,4,1,0,2,10,1,5,No,Tier 2,0,9,9,8,2,4,1,5,No,1
1832,8.01,2,0,2,7,7,1,9,No,Tier 2,3,0,9,9,8,10,3,4,Yes,1
1833,7.91,1,2,2,5,4,4,9,No,Tier 2,0,2,8,8,6,7,10,0,Yes,1
1834,8.74,4,1,0,10,2,9,2,Yes,Tier 1,3,5,8,8,2,9,8,0,Yes,1
1835,9.06,7,3,2,6,9,5,2,Yes,Tier 2,4,6,7,4,10,4,4,2,Yes,1
1836,8.28,9,2,2,4,3,1,9,Yes,Tier 2,5,3,3,5,5,1,5,3,Yes,1
1837,5.64,9,4,1,5,6,3,6,No,Tier 3,4,2,3,3,6,2,5,5,Yes,0
1838,6.69,10,2,1,5,7,6,8,No,Tier 1,3,2,5,8,6,1,2,5,No,1
1839,9.64,1,4,2,7,3,3,8,Yes,Tier 3,4,3,9,3,10,10,3,0,Yes,1
1840,6.12,5,1,0,4,3,6,8,No,Tier 2,5,2,1,7,7,10,2,2,Yes,1
1841,6.86,7,0,2,5,3,6,5,Yes,Tier 3,0,3,3,6,4,7,1,1,Yes,0
1842,7.16,7,5,3,4,3,5,10,No,Tier 3,5,5,9,6,3,10,8,0,No,0
1843,7.2,10,2,3,4,3,10,4,No,Tier 2,4,8,7,1,3,1,6,3,No,0
1844,8.06,6,0,3,8,7,5,3,No,Tier 3,1,9,2,8,4,9,10,2,No,1
1845,9.72,10,0,1,5,5,9,4,Yes,Tier 1,3,9,2,9,1,7,2,2,Yes,1
1846,6.2,4,5,0,9,4,3,8,Yes,Tier 1,1,6,1,4,10,10,9,0,Yes,1
1847,5.61,3,2,2,5,6,10,4,Yes,Tier 1,5,6,10,4,1,10,8,1,Yes,1
1848,5.99,9,2,0,8,8,7,8,Yes,Tier 3,4,6,3,8,7,4,7,4,Yes,1
1849,9.43,10,0,0,3,2,4,8,No,Tier 2,3,4,4,6,2,4,7,5,Yes,1
1850,8.23,4,3,0,7,3,2,1,Yes,Tier 3,3,6,1,8,6,2,10,0,No,1
1851,6.43,8,3,3,1,2,10,9,Yes,Tier 2,0,7,1,7,6,8,2,0,No,1
1852,9.08,1,2,2,5,7,3,3,Yes,Tier 2,0,6,3,8,3,6,6,3,Yes,1
1853,9.31,7,0,1,2,2,3,6,No,Tier 3,4,2,5,4,5,2,10,4,Yes,1
1854,9.23,6,0,0,8,5,3,3,Yes,Tier 2,0,9,8,2,6,6,4,1,Yes,1
1855,9.59,1,1,0,6,10,3,9,No,Tier 3,0,8,5,1,10,6,4,2,No,0
1856,6.26,4,0,3,5,9,10,1,Yes,Tier 2,1,9,7,5,6,8,8,2,Yes,1
1857,8.78,5,5,3,3,8,6,7,Yes,Tier 1,1,5,9,10,4,9,8,5,Yes,1
1858,7.3,8,3,2,1,8,6,5,No,Tier 3,1,7,1,10,2,8,7,2,No,1
1859,9.21,4,1,1,10,3,9,3,Yes,Tier 2,4,5,5,9,2,5,10,0,Yes,1
1860,8.64,3,5,1,10,1,8,7,Yes,Tier 2,5,3,2,8,4,9,2,3,No,1
1861,8.88,2,3,3,10,2,10,1,No,Tier 2,5,0,1,7,5,4,6,4,Yes,0
1862,8.28,4,5,2,10,7,7,6,No,Tier 2,5,6,7,1,2,6,9,5,Yes,1
1863,5.89,10,4,0,8,4,2,7,No,Tier 2,3,7,7,10,8,3,9,4,Yes,0
1864,7.73,4,2,2,5,10,10,9,No,Tier 3,2,3,1,4,10,10,7,5,No,0
1865,9.92,10,4,1,9,5,2,9,Yes,Tier 1,4,8,10,2,5,9,2,0,Yes,1
1866,9.69,5,2,3,7,1,1,7,No,Tier 3,3,7,7,9,7,9,8,1,No,1
1867,5.22,7,3,0,1,2,7,5,Yes,Tier 1,0,9,6,10,6,6,8,1,Yes,1
1868,5.82,9,3,0,1,9,7,7,No,Tier 2,4,1,6,3,6,7,9,5,No,1
1869,5.66,2,4,1,7,6,1,1,Yes,Tier 1,3,9,1,9,3,8,9,4,No,1
1870,8.63,5,5,0,7,7,6,7,Yes,Tier 2,4,7,10,5,10,4,3,4,Yes,1
1871,9.09,10,2,2,9,5,7,10,Yes,Tier 2,0,3,7,2,3,1,6,0,Yes,1
1872,6.07,9,2,1,2,9,1,4,Yes,Tier 2,0,9,1,10,2,9,3,5,Yes,1
1873,7.53,3,1,1,7,10,6,2,Yes,Tier 1,4,8,10,4,1,3,2,4,Yes,1
1874,9.2,1,0,0,2,5,10,6,No,Tier 2,5,2,10,6,7,5,1,3,Yes,0
1875,8.66,2,5,1,10,6,9,7,Yes,Tier 2,4,2,5,8,10,3,4,1,Yes,1
1876,7.71,6,5,3,10,10,1,7,Yes,Tier 3,2,6,1,3,10,4,2,3,Yes,1
1877,7.95,5,1,2,2,9,2,8,No,Tier 2,1,7,1,9,4,9,5,0,Yes,0
1878,7.54,1,3,1,5,5,2,5,No,Tier 2,3,5,8,4,6,10,6,5,No,0
1879,6.49,1,4,3,9,4,10,10,Yes,Tier 3,5,5,5,10,5,2,8,2,Yes,1
1880,7.83,4,5,0,9,5,3,10,Yes,Tier 3,0,9,5,7,10,2,10,0,Yes,0
1881,8.44,4,2,1,10,5,4,8,Yes,Tier 1,0,7,3,3,7,3,6,0,Yes,1
1882,9.37,6,1,3,1,5,7,4,Yes,Tier 2,3,9,2,10,3,4,9,2,Yes,1
1883,8.18,6,4,0,7,1,3,10,Yes,Tier 2,5,9,10,2,10,2,4,4,No,0
1884,8.81,10,4,3,10,5,7,1,Yes,Tier 2,4,1,4,9,3,9,4,2,No,1
1885,5.8,6,5,0,10,5,5,8,No,Tier 2,2,4,1,9,1,5,4,5,No,1
1886,7.31,1,0,2,3,1,5,4,Yes,Tier 1,5,1,7,6,4,3,10,4,No,1
1887,5.05,10,2,1,10,4,7,5,Yes,Tier 2,3,2,8,4,8,4,7,1,Yes,1
1888,6.23,9,4,2,10,8,7,4,Yes,Tier 2,4,6,2,2,8,2,10,3,Yes,1
1889,8.63,7,2,2,1,4,7,7,Yes,Tier 2,0,0,1,7,7,10,10,1,No,1
1890,9.96,7,5,1,2,7,9,10,No,Tier 2,4,3,7,4,7,1,4,1,Yes,1
1891,5.5,7,1,2,6,6,1,3,No,Tier 2,1,6,6,3,5,5,4,1,Yes,1
1892,7.01,2,4,2,10,5,1,2,Yes,Tier 2,2,4,5,10,2,6,4,1,Yes,1
1893,9.0,2,5,3,2,9,3,10,Yes,Tier 2,1,4,6,2,1,2,7,1,Yes,0
1894,6.02,6,4,0,2,8,6,2,No,Tier 2,1,2,6,2,3,10,10,5,No,1
1895,7.78,7,1,2,4,5,2,7,Yes,Tier 2,4,7,9,10,6,2,10,2,Yes,1
1896,8.67,3,2,1,3,10,9,10,No,Tier 1,4,2,4,7,9,6,7,1,No,1
1897,8.08,4,2,3,8,7,1,6,No,Tier 3,5,6,1,8,5,10,8,1,Yes,1
1898,5.94,3,4,0,8,9,5,2,Yes,Tier 2,5,0,4,10,10,10,7,0,Yes,1
1899,6.78,7,5,2,6,7,7,8,No,Tier 1,3,2,8,4,7,6,6,5,No,1
1900,8.92,7,1,2,4,3,10,6,Yes,Tier 1,5,0,10,8,9,1,2,0,Yes,1
1901,7.77,4,3,1,7,10,3,8,No,Tier 1,0,3,4,3,8,7,9,0,No,1
1902,5.03,7,2,2,9,5,2,6,No,Tier 2,2,2,5,10,3,3,8,1,Yes,1
1903,8.8,5,3,1,2,9,3,4,No,Tier 2,1,8,3,7,7,5,6,1,Yes,1
1904,5.18,1,4,2,6,9,7,8,Yes,Tier 2,4,1,6,8,2,8,8,2,No,1
1905,8.73,10,3,2,7,8,1,4,No,Tier 2,0,4,9,10,6,6,5,1,Yes,1
1906,6.01,4,5,1,1,6,8,6,Yes,Tier 2,3,9,5,5,1,8,4,4,Yes,1
1907,9.79,7,5,0,6,7,3,5,No,Tier 2,4,2,2,10,4,1,4,0,Yes,0
1908,6.84,2,3,3,8,7,5,4,Yes,Tier 1,3,2,3,6,3,8,1,5,Yes,1
1909,6.63,2,5,1,7,1,10,7,Yes,Tier 3,5,4,3,3,9,3,7,3,Yes,1
1910,5.74,1,2,0,2,8,5,8,Yes,Tier 1,5,1,4,4,7,8,10,0,Yes,1
1911,6.53,2,4,0,2,6,6,6,No,Tier 2,5,4,3,3,2,9,7,5,Yes,1
1912,9.38,10,3,1,4,7,7,1,Yes,Tier 1,4,2,1,1,5,3,5,5,Yes,1
1913,9.98,8,2,3,5,10,1,7,Yes,Tier 3,5,1,9,2,7,4,10,2,Yes,1
1914,6.84,8,3,1,5,10,6,4,Yes,Tier 2,2,4,7,10,8,4,5,2,Yes,1
1915,7.24,8,2,2,2,2,2,2,No,Tier 1,1,2,4,7,4,2,3,5,Yes,1
1916,8.61,1,5,2,7,7,10,3,Yes,Tier 2,3,7,9,10,5,9,5,1,Yes,1
1917,9.43,1,5,0,8,8,3,10,Yes,Tier 2,3,1,2,3,6,9,6,4,Yes,0
1918,7.97,10,4,2,2,5,5,4,Yes,Tier 1,3,6,9,1,10,10,1,1,No,0
1919,6.96,4,5,3,4,1,1,7,Yes,Tier 1,4,7,9,5,8,7,4,0,No,0
1920,7.06,6,1,1,3,6,7,9,Yes,Tier 2,3,6,2,1,2,7,9,3,Yes,1
1921,8.48,8,2,3,4,3,1,10,Yes,Tier 3,4,1,7,1,8,10,10,1,No,1
1922,5.02,2,2,0,5,5,8,6,Yes,Tier 1,4,8,4,6,3,8,2,2,No,1
1923,8.1,3,3,2,6,9,6,10,No,Tier 2,5,9,5,9,8,3,7,3,Yes,1
1924,6.78,6,4,2,2,7,1,5,No,Tier 3,2,5,5,1,10,2,8,1,Yes,1
1925,8.97,10,0,1,10,8,7,9,Yes,Tier 2,5,8,9,7,10,4,4,3,Yes,1
1926,5.46,4,5,3,6,6,10,8,No,Tier 1,4,2,6,2,5,1,7,2,Yes,1
1927,7.94,2,0,3,9,9,3,8,Yes,Tier 2,5,8,1,10,5,7,5,2,No,1
1928,7.4,7,1,1,8,3,7,8,No,Tier 3,0,2,5,8,7,8,1,1,Yes,1
1929,8.21,4,4,2,1,1,8,8,Yes,Tier 2,3,2,1,7,6,6,10,1,Yes,1
1930,5.32,8,2,0,9,10,10,8,No,Tier 3,1,7,7,2,4,10,5,5,No,0
1931,7.9,8,0,0,10,4,3,10,No,Tier 1,3,5,3,9,2,1,10,1,No,0
1932,7.81,7,1,1,2,8,5,10,Yes,Tier 2,0,0,2,7,10,7,8,1,Yes,0
1933,7.8,10,4,1,1,6,10,7,Yes,Tier 1,5,1,7,2,3,10,4,0,Yes,0
1934,8.02,9,1,1,6,7,2,2,Yes,Tier 2,4,9,9,2,1,2,3,4,Yes,0
1935,8.38,4,5,3,1,9,2,2,No,Tier 2,5,7,5,5,2,3,8,1,Yes,1
1936,9.02,7,0,2,6,2,1,5,No,Tier 1,2,6,4,5,10,5,2,2,Yes,1
1937,6.35,10,3,2,2,7,3,6,Yes,Tier 2,4,7,10,9,1,6,2,1,Yes,1
1938,9.13,10,3,1,7,4,4,9,No,Tier 2,2,7,5,1,8,10,6,0,Yes,1
1939,7.49,1,4,0,7,7,3,1,Yes,Tier 3,1,5,7,5,1,10,5,0,Yes,0
1940,5.39,4,1,3,4,8,8,7,No,Tier 3,3,6,4,3,1,6,3,2,No,0
1941,5.29,2,2,1,2,2,1,7,No,Tier 3,4,5,9,3,10,7,3,2,Yes,0
1942,6.67,9,0,3,7,7,5,8,Yes,Tier 3,2,0,6,5,5,6,5,3,No,1
1943,8.92,5,3,1,1,8,7,1,Yes,Tier 2,2,4,3,2,2,8,10,5,Yes,0
1944,8.54,3,3,3,2,1,9,10,No,Tier 3,0,9,2,4,6,9,9,1,Yes,1
1945,8.94,4,1,0,2,10,1,4,No,Tier 2,0,0,4,4,9,7,7,0,Yes,1
1946,7.59,6,3,0,1,5,9,10,No,Tier 2,3,1,9,4,2,7,6,3,No,1
1947,7.2,10,1,0,9,9,9,5,No,Tier 1,2,4,2,2,10,3,4,1,No,1
1948,5.74,1,0,0,6,2,4,2,No,Tier 1,1,1,3,3,8,2,3,5,Yes,0
1949,6.64,7,1,2,3,6,10,2,Yes,Tier 1,2,3,3,3,3,7,10,2,Yes,1
1950,7.17,8,3,2,6,2,5,4,No,Tier 1,2,2,5,8,3,10,7,4,Yes,1
1951,5.44,7,1,3,7,3,6,3,Yes,Tier 2,4,8,5,8,8,7,8,4,Yes,0
1952,6.1,7,3,1,3,6,4,7,Yes,Tier 2,4,9,10,1,3,4,4,3,Yes,1
1953,7.99,9,5,2,4,5,6,7,No,Tier 1,0,4,7,4,3,7,2,4,No,0
1954,8.68,4,4,1,10,4,5,2,No,Tier 2,4,1,1,7,10,7,7,3,Yes,1
1955,9.99,7,3,3,1,7,3,5,No,Tier 2,2,9,2,1,2,7,3,0,No,0
1956,9.67,9,3,1,6,3,3,5,Yes,Tier 1,4,5,5,2,2,9,2,2,Yes,0
1957,8.21,5,3,0,6,10,9,8,Yes,Tier 2,0,5,5,5,10,1,5,4,No,0
1958,7.11,2,4,0,9,7,5,8,Yes,Tier 1,3,4,7,7,6,9,9,2,Yes,1
1959,8.18,5,5,2,2,9,3,4,Yes,Tier 2,5,2,7,7,5,4,3,0,Yes,1
1960,8.93,4,2,3,5,2,8,10,No,Tier 2,1,7,3,9,6,4,1,5,Yes,0
1961,5.59,8,3,2,5,5,8,1,No,Tier 2,5,4,4,3,7,4,1,5,Yes,1
1962,7.05,5,2,2,7,1,3,6,Yes,Tier 2,5,9,2,10,4,5,7,0,No,1
1963,9.2,9,0,2,5,7,7,7,No,Tier 1,2,8,2,2,7,1,1,0,No,0
1964,6.92,9,5,3,10,2,9,1,No,Tier 1,1,3,3,1,7,4,5,1,No,0
1965,7.86,3,1,0,4,5,3,8,Yes,Tier 2,5,3,7,8,3,6,7,2,No,1
1966,7.94,10,2,0,10,1,8,9,Yes,Tier 2,5,1,6,7,2,4,3,5,Yes,1
1967,5.92,6,5,2,2,1,1,8,Yes,Tier 1,3,2,1,9,3,5,9,0,No,1
1968,6.81,6,0,1,8,4,3,3,Yes,Tier 3,2,6,9,2,5,1,2,0,No,0
1969,6.67,4,5,0,5,7,4,9,Yes,Tier 2,1,5,1,9,5,10,6,1,Yes,1
1970,5.13,10,1,0,4,7,3,10,No,Tier 3,3,6,7,10,2,9,7,2,Yes,1
1971,5.12,3,3,3,9,8,9,3,No,Tier 2,2,6,8,8,7,7,1,3,No,1
1972,9.16,1,3,0,2,9,10,4,No,Tier 2,3,8,6,4,2,8,2,1,Yes,1
1973,6.37,7,3,0,3,4,5,6,No,Tier 1,5,2,1,10,10,8,5,2,No,1
1974,7.59,5,4,2,8,2,3,7,Yes,Tier 3,2,5,2,4,10,10,9,4,Yes,1
1975,6.49,10,4,2,4,10,3,8,Yes,Tier 1,2,1,7,4,8,8,3,0,Yes,1
1976,9.7,7,4,3,9,10,2,7,Yes,Tier 3,5,2,5,5,8,4,9,1,Yes,1
1977,6.3,1,4,3,10,3,10,3,No,Tier 2,3,5,9,1,9,8,10,3,Yes,0
1978,7.15,8,0,1,10,9,6,2,No,Tier 1,0,0,8,5,1,9,7,5,Yes,1
1979,9.36,3,5,0,10,8,9,2,Yes,Tier 2,1,7,4,9,4,3,7,1,Yes,1
1980,9.21,7,0,2,10,6,7,9,No,Tier 3,0,3,5,9,3,7,8,2,Yes,1
1981,5.93,3,3,2,9,3,2,7,Yes,Tier 2,4,4,10,9,2,7,2,2,Yes,1
1982,9.01,3,1,0,10,10,9,7,Yes,Tier 1,1,4,3,3,2,6,1,5,No,1
1983,7.29,10,4,3,9,8,3,5,No,Tier 3,2,5,2,1,5,2,2,1,No,1
1984,7.41,9,5,2,1,2,7,6,Yes,Tier 2,5,0,5,2,7,3,2,5,Yes,1
1985,5.67,2,1,3,6,4,10,7,No,Tier 1,1,7,4,7,7,7,4,1,No,1
1986,5.4,4,0,2,10,4,7,9,No,Tier 3,1,4,7,5,1,10,2,0,Yes,0
1987,8.64,6,4,2,6,9,4,10,No,Tier 2,4,2,10,10,8,8,5,5,Yes,1
1988,7.48,3,0,1,8,8,4,4,No,Tier 2,5,7,10,2,6,7,9,4,Yes,1
1989,7.18,10,0,2,7,7,2,6,Yes,Tier 2,0,9,1,7,10,8,3,3,Yes,0
1990,8.65,10,2,0,7,4,2,1,No,Tier 2,2,2,6,8,8,3,10,3,No,1
1991,8.83,7,5,0,2,7,2,7,No,Tier 2,1,2,9,2,4,7,2,5,Yes,1
1992,5.79,7,0,0,4,1,5,4,Yes,Tier 2,0,7,6,8,6,6,4,0,No,1
1993,8.05,5,3,3,1,8,3,2,Yes,Tier 1,4,9,9,1,1,3,8,5,No,1
1994,5.68,3,0,2,7,8,10,4,No,Tier 1,0,7,2,9,4,3,5,2,No,1
1995,8.76,2,4,3,4,9,7,8,Yes,Tier 2,4,2,8,9,6,4,1,5,Yes,1
1996,8.28,4,3,1,9,9,7,2,No,Tier 3,5,3,10,4,10,1,2,3,Yes,0
1997,9.78,4,0,2,6,1,6,1,Yes,Tier 3,1,5,9,9,7,6,7,0,Yes,1
1998,5.34,8,3,0,6,10,8,1,Yes,Tier 2,2,0,3,5,10,10,7,4,Yes,1
1999,5.29,8,0,1,9,7,4,7,No,Tier 2,0,8,6,1,5,4,1,2,No,0
2000,6.41,5,5,1,8,1,9,7,No,Tier 2,4,1,5,8,3,10,1,1,Yes,1
2001,6.31,6,3,2,6,6,10,4,No,Tier 2,2,0,6,4,9,10,4,4,Yes,1
2002,6.23,8,1,0,6,5,10,5,Yes,Tier 2,1,4,9,6,10,2,5,3,Yes,1
2003,9.53,1,2,3,6,2,5,5,Yes,Tier 2,0,6,3,1,8,9,9,0,No,1
2004,6.25,5,3,2,4,3,4,7,No,Tier 2,3,7,8,10,10,5,6,1,Yes,0
2005,6.36,4,4,0,5,8,3,3,Yes,Tier 1,2,4,7,1,1,4,7,3,Yes,0
2006,8.8,4,2,1,3,2,9,5,Yes,Tier 3,0,7,10,9,2,4,2,3,Yes,1
2007,7.25,2,2,2,9,4,4,7,Yes,Tier 1,4,2,9,5,2,4,2,5,No,1
2008,8.88,10,0,1,2,3,9,7,Yes,Tier 1,3,6,4,7,9,5,8,1,No,1
2009,5.33,1,3,0,7,7,1,9,Yes,Tier 3,2,7,3,6,6,3,5,5,Yes,1
2010,7.44,6,5,3,1,8,5,4,Yes,Tier 3,5,4,9,3,9,7,3,0,Yes,1
2011,5.17,7,2,3,10,4,1,1,Yes,Tier 1,5,4,3,10,8,6,2,2,No,1
2012,5.31,5,4,1,7,6,9,5,Yes,Tier 3,3,6,3,6,6,1,3,3,Yes,1
2013,9.53,8,5,1,2,3,7,4,No,Tier 3,2,1,1,1,6,4,8,4,Yes,1
2014,5.7,9,5,1,5,7,10,3,Yes,Tier 2,5,2,4,10,6,5,2,3,No,1
2015,7.66,2,4,2,1,8,9,7,No,Tier 2,1,8,7,10,5,3,7,3,No,1
2016,7.06,4,4,0,5,7,5,9,No,Tier 1,5,6,8,5,1,1,8,3,Yes,0
2017,6.74,9,0,1,4,4,10,4,No,Tier 2,4,5,2,3,6,4,10,5,No,1
2018,9.5,5,1,1,1,10,9,6,Yes,Tier 2,4,0,10,5,1,6,10,4,Yes,0
2019,5.11,3,3,1,1,9,4,1,Yes,Tier 1,1,6,7,3,8,5,7,0,Yes,0
2020,8.32,6,2,3,7,10,3,1,No,Tier 1,2,4,9,3,7,7,6,3,No,1
2021,9.82,3,3,1,3,8,2,3,Yes,Tier 1,2,5,4,3,4,10,8,3,Yes,1
2022,7.8,5,5,0,10,6,4,5,No,Tier 2,4,1,9,3,7,4,8,1,No,1
2023,9.68,3,2,3,9,2,3,6,No,Tier 3,0,7,10,5,7,2,8,3,No,1
2024,5.26,6,0,0,9,10,9,9,No,Tier 1,5,9,4,7,7,9,8,3,No,1
2025,7.09,10,3,3,10,7,8,9,No,Tier 3,2,5,10,7,4,6,8,2,Yes,1
2026,6.3,5,0,3,9,9,1,10,Yes,Tier 3,1,1,10,4,9,5,7,2,Yes,1
2027,8.65,9,0,2,1,9,2,1,Yes,Tier 1,4,7,1,2,5,1,3,1,Yes,1
2028,9.91,3,3,3,4,9,3,2,Yes,Tier 3,1,0,6,8,2,5,4,0,No,1
2029,6.28,6,3,3,1,9,6,8,No,Tier 2,1,1,4,7,7,8,6,3,No,1
2030,8.27,8,2,0,1,6,5,5,No,Tier 2,2,4,5,9,5,10,10,0,Yes,1
2031,5.99,7,5,0,9,1,5,3,No,Tier 2,5,5,8,7,6,3,4,5,Yes,1
2032,7.83,6,5,1,5,6,6,9,No,Tier 3,1,4,2,5,7,5,5,3,No,1
2033,7.32,2,4,2,1,5,8,2,No,Tier 2,4,1,9,9,3,3,9,0,No,0
2034,9.86,7,0,3,3,7,1,7,No,Tier 2,0,2,3,8,5,10,2,4,Yes,1
2035,8.04,8,5,2,7,8,5,10,Yes,Tier 2,4,9,3,4,6,8,4,5,Yes,1
2036,6.75,1,1,1,2,1,6,8,No,Tier 2,3,3,6,5,2,6,3,3,Yes,0
2037,5.57,9,2,2,4,10,10,2,Yes,Tier 1,4,7,5,4,9,10,6,2,No,1
2038,5.76,4,2,3,2,4,6,1,Yes,Tier 2,3,0,6,10,4,7,1,0,No,1
2039,6.13,8,4,0,9,4,9,3,No,Tier 2,2,5,5,9,1,3,9,1,Yes,1
2040,6.25,10,4,2,9,1,10,8,No,Tier 1,3,6,8,7,8,3,7,4,No,1
2041,9.25,7,0,3,7,4,7,4,No,Tier 2,0,8,9,5,3,4,4,2,No,1
2042,7.81,10,2,1,7,7,4,5,Yes,Tier 2,2,2,2,1,2,9,9,4,Yes,1
2043,7.62,7,2,3,2,6,7,9,Yes,Tier 1,0,9,9,6,7,7,9,4,Yes,1
2044,5.57,2,1,2,10,4,7,4,Yes,Tier 3,3,2,10,2,10,4,6,0,No,1
2045,9.3,1,0,3,8,2,6,9,Yes,Tier 1,2,9,8,5,10,10,4,5,No,1
2046,8.61,4,0,3,1,7,8,6,Yes,Tier 1,3,3,1,9,1,3,6,0,Yes,0
2047,5.34,2,5,2,8,8,8,7,Yes,Tier 3,1,0,8,10,9,8,8,3,Yes,1
2048,8.54,8,4,2,5,9,10,8,No,Tier 3,0,6,7,9,2,10,7,4,Yes,1
2049,7.72,10,5,1,4,9,6,10,Yes,Tier 2,1,9,1,9,4,4,2,3,Yes,1
2050,5.41,7,0,3,10,4,2,10,No,Tier 3,0,2,3,2,4,7,2,4,No,1
2051,7.29,8,1,0,2,3,5,1,Yes,Tier 3,0,4,6,4,5,3,2,4,Yes,1
2052,7.42,6,0,2,3,5,1,9,Yes,Tier 1,2,6,1,9,2,8,7,5,Yes,0
2053,5.83,1,5,3,10,6,10,2,No,Tier 2,5,4,5,7,6,2,5,3,No,1
2054,9.73,9,3,0,2,8,10,3,No,Tier 1,1,5,6,5,4,4,6,2,Yes,1
2055,9.25,6,3,0,4,3,10,1,No,Tier 2,3,3,2,2,7,6,9,3,Yes,1
2056,8.35,10,1,3,3,6,9,10,Yes,Tier 1,2,0,7,9,5,6,6,1,Yes,0
2057,7.31,1,4,3,5,5,4,3,No,Tier 1,5,6,7,2,6,4,9,1,Yes,1
